Date,Name,Year,Letterboxd URI,Rating
2024-01-18,50 First Dates,2004,https://boxd.it/285c,3.5
2024-01-18,Scooby-Doo,2002,https://boxd.it/1YaQ,2
2024-01-18,50/50,2011,https://boxd.it/10Tw,3.5
2024-01-18,The Nice Guys,2016,https://boxd.it/94Hg,5
2024-01-19,Just Go with It,2011,https://boxd.it/Doq,3.5
2024-01-19,Ferris Bueller's Day Off,1986,https://boxd.it/1YPY,4.5
2024-01-19,GoodFellas,1990,https://boxd.it/29FA,4.5
2024-01-20,Scream VI,2023,https://boxd.it/zdfW,3.5
2024-01-22,Captain America: The First Avenger,2011,https://boxd.it/28b0,3
2024-01-23,Daddy's Home,2015,https://boxd.it/8jSc,2
2024-01-23,Daddy's Home 2,2017,https://boxd.it/ePpI,2.5
2024-01-23,Madagascar,2005,https://boxd.it/29dc,3.5
2024-01-24,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,4.5
2024-01-24,Cross Road,2014,https://boxd.it/8rta,4
2024-01-24,Howl's Moving Castle,2004,https://boxd.it/23De,4
2024-01-25,Free Guy,2021,https://boxd.it/k8dm,3.5
2024-01-25,Rush Hour,1998,https://boxd.it/27pU,4.5
2024-01-26,Shark Tale,2004,https://boxd.it/1VYe,3.5
2024-01-26,The Mask,1994,https://boxd.it/29rS,3.5
2024-01-28,2 Fast 2 Furious,2003,https://boxd.it/2a4g,3
2024-01-28,The Other Guys,2010,https://boxd.it/1rtq,4
2024-01-28,Palm Springs,2020,https://boxd.it/lCXQ,4.5
2024-01-29,Spider-Man,2002,https://boxd.it/2a8i,4
2024-01-29,Captain America: The Winter Soldier,2014,https://boxd.it/3r58,4
2024-01-30,Chicken Little,2005,https://boxd.it/1Xnu,2
2024-01-30,Rascal Does Not Dream of Bunny Girl Senpai,2018,https://boxd.it/py3M,3.5
2024-01-30,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,2015,https://boxd.it/q3LU,1.5
2024-01-30,ERASED,2016,https://boxd.it/px1A,4
2024-01-30,Domestic Girlfriend,2019,https://boxd.it/qIEK,3
2024-01-30,No Game No Life,2014,https://boxd.it/pKsu,4
2024-01-30,Tower of God,2020,https://boxd.it/qYV8,4.5
2024-01-30,The Pet Girl of Sakurasou,2012,https://boxd.it/q0ng,3.5
2024-01-30,The Future Diary,2011,https://boxd.it/qIFS,3
2024-01-30,Plastic Memories,2015,https://boxd.it/qdvW,4.5
2024-01-30,Masamune-kun's Revenge,2017,https://boxd.it/qdCS,2
2024-01-30,How Heavy Are the Dumbbells You Lift?,2019,https://boxd.it/rDgg,3
2024-01-30,Akame ga Kill!,2014,https://boxd.it/px0C,4
2024-01-30,Handa-kun,2016,https://boxd.it/qDGm,2.5
2024-01-30,Classroom of the Elite,2017,https://boxd.it/ruiM,3.5
2024-01-30,Charlotte,2015,https://boxd.it/qipE,4
2024-01-30,GAMERS!,2017,https://boxd.it/rELu,3
2024-01-30,Oreshura,2013,https://boxd.it/rShe,1.5
2024-01-30,Cautious Hero: The Hero Is Overpowered but Overly Cautious,2019,https://boxd.it/rEMW,3
2024-01-30,Yamada-kun and the Seven Witches,2015,https://boxd.it/rER8,3.5
2024-01-30,Golden Time,2013,https://boxd.it/qYUO,4
2024-01-30,AHO-GIRL,2017,https://boxd.it/qIFI,1
2024-01-30,Chivalry of a Failed Knight,2015,https://boxd.it/rujU,3.5
2024-01-30,Just Because!,2017,https://boxd.it/qYUu,4
2024-01-30,ORESUKI Are you the only one who loves me?,2019,https://boxd.it/rToU,2.5
2024-01-30,Campione!,2012,https://boxd.it/sfBG,2
2024-01-30,TONIKAWA: Over the Moon for You,2020,https://boxd.it/sBzs,3.5
2024-01-30,The God of High School,2020,https://boxd.it/sUjI,3.5
2024-01-30,Darwin's Game,2020,https://boxd.it/tXeS,3.5
2024-01-30,Our Love Has Always Been 10 Centimeters Apart.,2017,https://boxd.it/ujDK,3
2024-01-30,Gen V - Prime Premiere,2023,https://boxd.it/IOUK,4
2024-01-30,Sherlock: The Empty Hearse,2014,https://boxd.it/mwIM,3.5
2024-01-30,Primal Fear,1996,https://boxd.it/28ws,4
2024-01-31,Love & Other Drugs,2010,https://boxd.it/UIi,3
2024-02-01,The Sixth Sense,1999,https://boxd.it/29Js,4
2024-02-03,Dune,2021,https://boxd.it/fA7G,4
2024-02-04,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,3.5
2024-02-04,Despicable Me,2010,https://boxd.it/1DD8,4
2024-02-05,Despicable Me 3,2017,https://boxd.it/azpu,2.5
2024-02-05,The Interview,2014,https://boxd.it/6KQ4,3
2024-02-06,My Best Friend's Girl,2008,https://boxd.it/1POM,1
2024-02-07,Lift,2024,https://boxd.it/A5s6,2.5
2024-02-07,The Terminal,2004,https://boxd.it/2a2O,4
2024-02-07,Minions: The Rise of Gru,2022,https://boxd.it/fz9w,3
2024-02-07,Men in Black 3,2012,https://boxd.it/103U,4
2024-02-08,Hot Rod,2007,https://boxd.it/1X9C,2.5
2024-02-08,Minions,2015,https://boxd.it/6jCO,2
2024-02-09,Thor,2011,https://boxd.it/1WQU,3
2024-02-10,The Bourne Supremacy,2004,https://boxd.it/26EE,3
2024-02-11,The Incredible Hulk,2008,https://boxd.it/28dU,1.5
2024-02-14,Unthinkable,2010,https://boxd.it/16y0,3.5
2024-02-14,The Notebook,2004,https://boxd.it/1UNE,3.5
2024-02-17,Green Book,2018,https://boxd.it/hErk,3.5
2024-02-18,La Haine,1995,https://boxd.it/2as8,3.5
2024-02-19,The Beekeeper,2024,https://boxd.it/wJzS,2
2024-02-19,The Man from U.N.C.L.E.,2015,https://boxd.it/67lG,3.5
2024-02-21,Over the Hedge,2006,https://boxd.it/20QY,3
2024-02-21,Venom: Let There Be Carnage,2021,https://boxd.it/llco,2.5
2024-02-23,Space Jam,1996,https://boxd.it/26YO,2
2024-02-23,"To Me, the One Who Loved You",2022,https://boxd.it/x0qI,4
2024-02-23,To Every You I've Loved Before,2022,https://boxd.it/x0rc,4.5
2024-02-26,Jurassic Park,1993,https://boxd.it/2aA2,4.5
2024-02-27,We're the Millers,2013,https://boxd.it/4srQ,3
2024-03-01,Arrival,2016,https://boxd.it/aNGk,5
2024-03-02,Lars and the Real Girl,2007,https://boxd.it/21tG,4
2024-03-03,Rush Hour 2,2001,https://boxd.it/23ga,3.5
2024-03-03,The Waterboy,1998,https://boxd.it/1VHi,3.5
2024-03-03,WALL·E,2008,https://boxd.it/1VEo,5
2024-03-03,In Time,2011,https://boxd.it/FPS,4
2024-03-04,Code 8,2019,https://boxd.it/gu9o,3.5
2024-03-04,The Equalizer,2014,https://boxd.it/4TUK,3
2024-03-07,Code 8 Part II,2024,https://boxd.it/z8Yi,2
2024-03-09,The Equalizer 2,2018,https://boxd.it/bAEW,3
2024-03-09,Fantastic Four,2005,https://boxd.it/1XVw,3.5
2024-03-14,Lost in Translation,2003,https://boxd.it/2b0E,2
2024-03-14,Ricky Stanicky,2024,https://boxd.it/CFjo,3
2024-03-19,Fast & Furious,2009,https://boxd.it/1Pnm,2.5
2024-03-20,Spider-Man 2,2004,https://boxd.it/2a88,4
2024-03-20,The Amazing Spider-Man,2012,https://boxd.it/27PI,4.5
2024-03-21,The Fly,1986,https://boxd.it/1YIe,3.5
2024-03-22,Road House,2024,https://boxd.it/cdzQ,3.5
2024-03-24,Sunshine,2007,https://boxd.it/28Xy,4.5
2024-03-30,Law Abiding Citizen,2009,https://boxd.it/1A2I,3.5
2024-04-03,The Gentlemen,2019,https://boxd.it/iYBQ,4
2024-04-04,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,4
2024-04-05,Se7en,1995,https://boxd.it/29zs,4.5
2024-04-05,Before Sunrise,1995,https://boxd.it/2bcU,3.5
2024-04-09,Bad Teacher,2011,https://boxd.it/yXA,2
2024-04-09,G-Force,2009,https://boxd.it/1ETc,2
2024-04-09,Kick-Ass,2010,https://boxd.it/1zaQ,4
2024-04-12,Gladiator,2000,https://boxd.it/2b9m,4.5
2024-04-13,22 Jump Street,2014,https://boxd.it/5Fvy,4
2024-04-15,The Perks of Being a Wallflower,2012,https://boxd.it/2ZA8,4.5
2024-04-15,Saltburn,2023,https://boxd.it/z4eg,4
2024-04-15,Back to the Future,1985,https://boxd.it/2b8e,5
2024-04-15,My Neighbor Totoro,1988,https://boxd.it/20eA,5
2024-04-15,Your Name.,2016,https://boxd.it/cUqs,5
2024-04-15,How to Train Your Dragon,2010,https://boxd.it/1WRy,5
2024-04-15,Violet Evergarden,2018,https://boxd.it/px3Q,5
2024-04-15,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/27V2,3.5
2024-04-17,The Transporter,2002,https://boxd.it/24Nu,1.5
2024-04-17,What We Do in the Shadows,2014,https://boxd.it/7eQy,4.5
2024-04-19,BEEF,2023,https://boxd.it/FPsm,5
2024-04-20,Puppy Love,2023,https://boxd.it/HeaE,3
2024-04-22,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,5
2024-04-25,This Is 40,2012,https://boxd.it/39WI,2
2024-05-03,Past Lives,2023,https://boxd.it/oNB8,5
2024-05-05,2 Guns,2013,https://boxd.it/4oAk,3.5
2024-05-08,Detachment,2011,https://boxd.it/2BiY,4
2024-05-10,How to Lose a Guy in 10 Days,2003,https://boxd.it/1XwG,4
2024-05-18,Baby Reindeer,2024,https://boxd.it/MwSa,4
2024-05-27,Disturbia,2007,https://boxd.it/20rk,3.5
2024-05-30,A Cinderella Story,2004,https://boxd.it/1UgU,3
2024-06-02,The 40 Year Old Virgin,2005,https://boxd.it/21hK,3
2024-06-08,Escape Plan,2013,https://boxd.it/3DX2,3
2024-06-09,Hit Man,2023,https://boxd.it/ANB2,4.5
2024-06-09,Fast Five,2011,https://boxd.it/BgO,3.5
2024-06-13,Your Place or Mine,2023,https://boxd.it/qizY,2
2024-06-13,Inside Man,2006,https://boxd.it/2auS,4
2024-06-13,Nightcrawler,2014,https://boxd.it/780m,4.5
2024-06-14,Bad Boys II,2003,https://boxd.it/1ZuW,4
2024-06-16,Scott Pilgrim vs. the World,2010,https://boxd.it/1Aq6,3.5
2024-06-16,Awake,2007,https://boxd.it/1Q54,3.5
2024-06-17,Anyone But You,2023,https://boxd.it/EzA8,4
2024-06-19,The Fall Guy,2024,https://boxd.it/s0Bm,4
2024-06-20,Dune: Part Two,2024,https://boxd.it/pUfA,5
2024-06-20,The Idea of You,2024,https://boxd.it/vOW6,2.5
2024-06-21,Kung Fu Panda 4,2024,https://boxd.it/CepE,2
2024-06-21,Safe House,2012,https://boxd.it/hbk,2.5
2024-06-22,Four Brothers,2005,https://boxd.it/20o6,3.5
2024-06-22,Barbie,2023,https://boxd.it/bCLK,4.5
2024-06-23,Oppenheimer,2023,https://boxd.it/wUow,5
2024-06-23,She's All That,1999,https://boxd.it/1Wz0,2
2024-06-26,Scary Movie,2000,https://boxd.it/24CG,4
2024-06-27,Joker,2019,https://boxd.it/h4cS,3.5
2024-06-28,Kiss the Girls,1997,https://boxd.it/1YGs,3
2024-06-28,Incredibles 2,2018,https://boxd.it/7IPg,4
2024-06-30,Knocked Up,2007,https://boxd.it/23yS,3
2024-06-30,Big Stan,2007,https://boxd.it/1QGY,1.5
2024-07-01,Zombieland,2009,https://boxd.it/1En6,3.5
2024-07-01,Zombieland: Double Tap,2019,https://boxd.it/bgb6,3
2024-07-01,Dirty Grandpa,2016,https://boxd.it/99pG,1.5
2024-07-02,Moon Knight,2022,https://boxd.it/zeDq,4
2024-07-02,The Secret World of Arrietty,2010,https://boxd.it/AF4,2.5
2024-07-02,The Moment You Fall in Love,2016,https://boxd.it/gWKW,3
2024-07-02,I've Always Liked You,2016,https://boxd.it/d1kc,3.5
2024-07-02,Chainsaw Man,2022,https://boxd.it/J6t8,3.5
2024-07-02,BLUE LOCK,2022,https://boxd.it/HY2m,3.5
2024-07-02,Instant Family,2018,https://boxd.it/hHpQ,4
2024-07-04,A Family Affair,2024,https://boxd.it/Bj9O,1
2024-07-06,Reservoir Dogs,1992,https://boxd.it/2agc,5
2024-07-06,Tag,2018,https://boxd.it/gh7Y,3
2024-07-07,"I Love You, Man",2009,https://boxd.it/1JZu,3.5
2024-07-07,Bruce Almighty,2003,https://boxd.it/2aCC,3.5
2024-07-08,Fast & Furious 6,2013,https://boxd.it/2UG6,3
2024-07-09,X-Men,2000,https://boxd.it/1a7s,4
2024-07-10,Ghostbusters,1984,https://boxd.it/g2w,5
2024-07-10,Tenet,2020,https://boxd.it/leq4,4
2024-07-11,Set It Up,2018,https://boxd.it/dpik,3.5
2024-07-11,ted,2024,https://boxd.it/KN1y,4
2024-07-11,The Empire Strikes Back,1980,https://boxd.it/27Vw,4.5
2024-07-11,Up,2009,https://boxd.it/1OEc,4
2024-07-12,The Big Short,2015,https://boxd.it/ajZw,4
2024-07-13,Yi Yi,2000,https://boxd.it/1vCw,5
2024-07-14,Slumdog Millionaire,2008,https://boxd.it/1S3E,4.5
2024-07-16,Knowing,2009,https://boxd.it/1Pmy,3
2024-07-16,The Terminator,1984,https://boxd.it/2aQY,4
2024-07-17,There Will Be Blood,2007,https://boxd.it/20Z2,4
2024-07-20,Heat,1995,https://boxd.it/2bg8,4
2024-07-20,White House Down,2013,https://boxd.it/3TOg,3
2024-07-20,xXx: State of the Union,2005,https://boxd.it/1Tg0,2
2024-07-20,xXx: Return of Xander Cage,2017,https://boxd.it/JqC,2.5
2024-07-26,The Usual Suspects,1995,https://boxd.it/29XE,4.5
2024-07-26,Furious 7,2015,https://boxd.it/5cVs,3.5
2024-07-26,Jujutsu Kaisen 0,2021,https://boxd.it/uvFS,4
2024-07-26,Blended,2014,https://boxd.it/6QQY,3
2024-07-27,Speed Racer,2008,https://boxd.it/20UQ,5
2024-07-28,Airplane!,1980,https://boxd.it/29yu,5
2024-07-30,Brightburn,2019,https://boxd.it/jk58,4
2024-07-31,The Virgin Suicides,1999,https://boxd.it/28JG,4.5
2024-08-02,The Princess Bride,1987,https://boxd.it/26EY,4
2024-08-04,Groot's First Steps,2022,https://boxd.it/CcTM,3
2024-08-04,The Little Guy,2022,https://boxd.it/CcU6,4
2024-08-04,Groot's Pursuit,2022,https://boxd.it/CcUq,3
2024-08-04,Groot Takes a Bath,2022,https://boxd.it/CcTW,4
2024-08-04,Magnum Opus,2022,https://boxd.it/CcUg,4
2024-08-04,Are You My Groot?,2023,https://boxd.it/IxFe,3
2024-08-04,Groot Noses Around,2023,https://boxd.it/IxGG,3
2024-08-04,Groot's Snow Day,2023,https://boxd.it/IxGQ,3.5
2024-08-04,Groot's Sweet Treat,2023,https://boxd.it/IxH0,3.5
2024-08-04,Groot and the Great Prophecy,2023,https://boxd.it/IxHa,4.5
2024-08-04,Deadpool & Wolverine,2024,https://boxd.it/jq8s,4.5
2024-08-05,X2,2003,https://boxd.it/1a7i,3.5
2024-08-06,Shaft,2019,https://boxd.it/htPq,3
2024-08-16,Ocean's Eleven,2001,https://boxd.it/2aZm,4
2024-08-17,X-Men: The Last Stand,2006,https://boxd.it/1a5Q,3
2024-08-21,She's Out of My League,2010,https://boxd.it/1eww,2
2024-08-22,X-Men: First Class,2011,https://boxd.it/FOA,4
2024-08-24,The Union,2024,https://boxd.it/qkD4,2
2024-08-25,Ocean's Twelve,2004,https://boxd.it/2aZ2,3.5
2024-08-25,Happy Gilmore,1996,https://boxd.it/1Yey,3.5
2024-08-27,The Handmaiden,2016,https://boxd.it/948A,5
2024-08-29,Why Him?,2016,https://boxd.it/c3Wq,3.5
2024-08-30,Who Framed Roger Rabbit,1988,https://boxd.it/29ry,4
2024-09-01,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/27Ii,3.5
2024-09-03,Hustle,2022,https://boxd.it/qpig,3.5
2024-09-03,X-Men: Days of Future Past,2014,https://boxd.it/4aRw,4.5
2024-09-03,Mr. Deeds,2002,https://boxd.it/27BQ,3
2024-09-04,Transformers,2007,https://boxd.it/280c,4.5
2024-09-08,Gemini Man,2019,https://boxd.it/gaUu,3
2024-09-10,Spider-Man 3,2007,https://boxd.it/2a7Y,2.5
2024-09-12,The Wedding Ringer,2015,https://boxd.it/7pEe,2.5
2024-09-17,The Game Plan,2007,https://boxd.it/1PDY,3
2024-09-20,Hidden Figures,2016,https://boxd.it/dgS4,3.5
2024-09-22,Failure to Launch,2006,https://boxd.it/21lW,2
2024-09-22,The Lego Batman Movie,2017,https://boxd.it/azp0,4
2024-09-27,The Princess Diaries,2001,https://boxd.it/1XCO,3.5
2024-09-28,Argylle,2024,https://boxd.it/w1kk,1.5
2024-10-01,Ex Machina,2015,https://boxd.it/7T2k,5
2024-10-02,Us,2019,https://boxd.it/gnV6,3.5
2024-10-03,The Blair Witch Project,1999,https://boxd.it/26ua,1.5
2024-10-04,The Purge,2013,https://boxd.it/4Xg0,2
2024-10-08,The Conjuring,2013,https://boxd.it/4sr2,3.5
2024-10-11,The Predator,2018,https://boxd.it/bDw2,3.5
2024-10-13,It Follows,2014,https://boxd.it/87wo,2
2024-10-13,Hellraiser,1987,https://boxd.it/1Zpi,1
2024-10-16,White Chicks,2004,https://boxd.it/1SpK,4
2024-10-16,Hubie Halloween,2020,https://boxd.it/mQwm,2.5
2024-10-18,Halloween,1978,https://boxd.it/2wRu,2.5
2024-10-22,The Incredibles,2004,https://boxd.it/1XLm,4
2024-10-24,Bad Boys for Life,2020,https://boxd.it/15pc,3
2024-10-24,Finding Nemo,2003,https://boxd.it/72i,3.5
2024-10-24,Bad Boys: Ride or Die,2024,https://boxd.it/l3Ki,4
2024-10-27,Air,2023,https://boxd.it/Arlc,4
2024-10-30,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,5
2024-10-30,Split,2016,https://boxd.it/dgSy,3.5
2024-11-01,Woman of the Hour,2023,https://boxd.it/vuz2,3.5
2024-11-08,Challengers,2024,https://boxd.it/zld0,3.5
2024-11-08,DAN DA DAN: First Encounter,2024,https://boxd.it/NWzg,4.5
2024-11-09,The Prince of Egypt,1998,https://boxd.it/1XGQ,3.5
2024-11-12,Ride Along,2014,https://boxd.it/5dqA,2.5
2024-11-12,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,4
2024-11-12,Fate/stay night: Heaven's Feel I. Presage Flower,2017,https://boxd.it/8Mx8,3.5
2024-11-12,Fate/stay night: Heaven's Feel II. Lost Butterfly,2019,https://boxd.it/dDPs,4.5
2024-11-12,Fate/stay night: Heaven's Feel III. Spring Song,2020,https://boxd.it/dDPC,5
2024-11-13,The Other Woman,2014,https://boxd.it/5Q3U,2
2024-11-14,12 Angry Men,1957,https://boxd.it/2auI,4
2024-11-18,Ready Player One,2018,https://boxd.it/aZes,4
2024-11-20,Sleepless in Seattle,1993,https://boxd.it/29re,4
2024-11-22,Last Christmas,2019,https://boxd.it/k38G,2
2024-11-23,The Mechanic,2011,https://boxd.it/1rtg,2
2024-11-24,The Ugly Truth,2009,https://boxd.it/1CFi,2
2024-11-24,Home Alone 2: Lost in New York,1992,https://boxd.it/29F6,4
2024-11-26,A Bronx Tale,1993,https://boxd.it/28uQ,4.5
2024-11-26,Cast Away,2000,https://boxd.it/20i8,4
2024-11-27,Jujutsu Kaisen,2020,https://boxd.it/sOve,4
2024-11-28,The Fate of the Furious,2017,https://boxd.it/bbCw,3.5
2024-12-01,The Equalizer 3,2023,https://boxd.it/yU54,2
2024-12-02,John Wick: Chapter 4,2023,https://boxd.it/mh48,2
2024-12-03,Plane,2023,https://boxd.it/o0lq,3.5
2024-12-04,Mechanic: Resurrection,2016,https://boxd.it/8wj0,3
2024-12-04,First Daughter,2004,https://boxd.it/1P0W,2.5
2024-12-05,Transformers: Revenge of the Fallen,2009,https://boxd.it/20gG,3
2024-12-06,Olympus Has Fallen,2013,https://boxd.it/3TMY,3
2024-12-06,London Has Fallen,2016,https://boxd.it/814o,2.5
2024-12-08,Ace Ventura: Pet Detective,1994,https://boxd.it/25RW,3.5
